onset	duration	sample	value	trial_type
4.787109375	n/a	2451	2	condition 2
4.990234375	n/a	2555	22	condition 22
11.9921875	n/a	6140	2	condition 2
12.1953125	n/a	6244	22	condition 22
21.82226562	n/a	11173	2	condition 2
22.02929688	n/a	11279	22	condition 22
29.671875	n/a	15192	2	condition 2
29.875	n/a	15296	22	condition 22
31.16210938	n/a	15955	23	condition 23
37.72265625	n/a	19314	2	condition 2
37.92578125	n/a	19418	22	condition 22
39.21484375	n/a	20078	23	condition 23
47.19921875	n/a	24166	2	condition 2
47.40234375	n/a	24270	22	condition 22
54.40234375	n/a	27854	2	condition 2
54.60546875	n/a	27958	22	condition 22
55.87695312	n/a	28609	23	condition 23
62.234375	n/a	31864	2	condition 2
62.43945312	n/a	31969	22	condition 22
63.72460938	n/a	32627	23	condition 23
70.28515625	n/a	35986	2	condition 2
70.48828125	n/a	36090	22	condition 22
71.828125	n/a	36776	23	condition 23
80.18554688	n/a	41055	2	condition 2
80.38867188	n/a	41159	22	condition 22
81.67578125	n/a	41818	23	condition 23
87.390625	n/a	44744	2	condition 2
87.59179688	n/a	44847	22	condition 22
88.86328125	n/a	45498	23	condition 23
96.84765625	n/a	49586	2	condition 2
97.05078125	n/a	49690	22	condition 22
104.6953125	n/a	53604	2	condition 2
104.9003906	n/a	53709	22	condition 22
114.5449219	n/a	58647	2	condition 2
114.7480469	n/a	58751	22	condition 22
122.5976562	n/a	62770	2	condition 2
122.7988281	n/a	62873	22	condition 22
124.0878906	n/a	63533	23	condition 23
132.4453125	n/a	67812	2	condition 2
132.6484375	n/a	67916	22	condition 22
133.9375	n/a	68576	23	condition 23
140.2929688	n/a	71830	2	condition 2
140.4960938	n/a	71934	22	condition 22
147.4804688	n/a	75510	2	condition 2
147.6835938	n/a	75614	22	condition 22
156.9550781	n/a	80361	2	condition 2
157.1601562	n/a	80466	22	condition 22
158.4472656	n/a	81125	23	condition 23
165.0097656	n/a	84485	2	condition 2
165.2109375	n/a	84588	22	condition 22
172.8554688	n/a	88502	2	condition 2
173.0585938	n/a	88606	22	condition 22
174.3476562	n/a	89266	23	condition 23
182.7050781	n/a	93545	2	condition 2
182.9082031	n/a	93649	22	condition 22
184.1953125	n/a	94308	23	condition 23
192.1796875	n/a	98396	2	condition 2
192.3828125	n/a	98500	22	condition 22
200.2324219	n/a	102519	2	condition 2
200.4355469	n/a	102623	22	condition 22
201.7226562	n/a	103282	23	condition 23
207.4199219	n/a	106199	2	condition 2
207.6230469	n/a	106303	22	condition 22
208.9101562	n/a	106962	23	condition 23
215.2675781	n/a	110217	2	condition 2
215.4707031	n/a	110321	22	condition 22
216.7597656	n/a	110981	23	condition 23
224.7421875	n/a	115068	2	condition 2
224.9492188	n/a	115174	22	condition 22
234.5917969	n/a	120111	2	condition 2
234.7949219	n/a	120215	22	condition 22
236.0820312	n/a	120874	23	condition 23
241.7949219	n/a	123799	2	condition 2
241.9980469	n/a	123903	22	condition 22
243.2695312	n/a	124554	23	condition 23
249.8320312	n/a	127914	2	condition 2
250.0332031	n/a	128017	22	condition 22
259.6777344	n/a	132955	2	condition 2
259.8828125	n/a	133060	22	condition 22
261.171875	n/a	133720	23	condition 23
266.9003906	n/a	136653	2	condition 2
267.1035156	n/a	136757	22	condition 22
274.9335938	n/a	140766	2	condition 2
275.1386719	n/a	140871	22	condition 22
276.4257812	n/a	141530	23	condition 23
284.4101562	n/a	145618	2	condition 2
284.6132812	n/a	145722	22	condition 22
292.2597656	n/a	149637	2	condition 2
292.4609375	n/a	149740	22	condition 22
293.75	n/a	150400	23	condition 23
299.4628906	n/a	153325	2	condition 2
299.6660156	n/a	153429	22	condition 22
300.9375	n/a	154080	23	condition 23
307.2929688	n/a	157334	2	condition 2
307.4960938	n/a	157438	22	condition 22
308.7851562	n/a	158098	23	condition 23
315.3457031	n/a	161457	2	condition 2
315.5488281	n/a	161561	22	condition 22
324.8203125	n/a	166308	2	condition 2
325.0234375	n/a	166412	22	condition 22
326.3125	n/a	167072	23	condition 23
334.6699219	n/a	171351	2	condition 2
334.8730469	n/a	171455	22	condition 22
342.7207031	n/a	175473	2	condition 2
342.9238281	n/a	175577	22	condition 22
344.2128906	n/a	176237	23	condition 23
349.9257812	n/a	179162	2	condition 2
350.1289062	n/a	179266	22	condition 22
359.7578125	n/a	184196	2	condition 2
359.9609375	n/a	184300	22	condition 22
361.2480469	n/a	184959	23	condition 23
367.6054688	n/a	188214	2	condition 2
367.8085938	n/a	188318	22	condition 22
377.0800781	n/a	193065	2	condition 2
377.2851562	n/a	193170	22	condition 22
378.5722656	n/a	193829	23	condition 23
384.2851562	n/a	196754	2	condition 2
384.4902344	n/a	196859	22	condition 22
385.7597656	n/a	197509	23	condition 23
394.1171875	n/a	201788	2	condition 2
