onset	duration	sample	value	trial_type
8.478515625	n/a	4341	2	condition 2
8.681640625	n/a	4445	22	condition 22
17.91992188	n/a	9175	2	condition 2
18.12304688	n/a	9279	22	condition 22
28.734375	n/a	14712	2	condition 2
28.93945312	n/a	14817	22	condition 22
38.66796875	n/a	19798	2	condition 2
38.87109375	n/a	19902	22	condition 22
51.09179688	n/a	26159	2	condition 2
51.29492188	n/a	26263	22	condition 22
62.55078125	n/a	32026	2	condition 2
62.75390625	n/a	32130	22	condition 22
72.00976562	n/a	36869	2	condition 2
72.21289062	n/a	36973	22	condition 22
81.94335938	n/a	41955	2	condition 2
82.14648438	n/a	42059	22	condition 22
92.7578125	n/a	47492	2	condition 2
92.9609375	n/a	47596	22	condition 22
105.1816406	n/a	53853	2	condition 2
105.3847656	n/a	53957	22	condition 22
117.6074219	n/a	60215	2	condition 2
117.8105469	n/a	60319	22	condition 22
119.0996094	n/a	60979	23	condition 23
127.0644531	n/a	65057	2	condition 2
127.2675781	n/a	65161	22	condition 22
137.8632812	n/a	70586	2	condition 2
138.0664062	n/a	70690	22	condition 22
139.3535156	n/a	71349	23	condition 23
149.3203125	n/a	76452	2	condition 2
149.5253906	n/a	76557	22	condition 22
159.2539062	n/a	81538	2	condition 2
159.4589844	n/a	81643	22	condition 22
171.6796875	n/a	87900	2	condition 2
171.8847656	n/a	88005	22	condition 22
181.1367188	n/a	92742	2	condition 2
181.3417969	n/a	92847	22	condition 22
191.0527344	n/a	97819	2	condition 2
191.2558594	n/a	97923	22	condition 22
201.8671875	n/a	103356	2	condition 2
202.0722656	n/a	103461	22	condition 22
203.359375	n/a	104120	23	condition 23
213.328125	n/a	109224	2	condition 2
213.53125	n/a	109328	22	condition 22
225.7519531	n/a	115585	2	condition 2
225.9550781	n/a	115689	22	condition 22
235.6835938	n/a	120670	2	condition 2
235.8867188	n/a	120774	22	condition 22
246.5175781	n/a	126217	2	condition 2
246.71875	n/a	126320	22	condition 22
257.9765625	n/a	132084	2	condition 2
258.1777344	n/a	132187	22	condition 22
267.4160156	n/a	136917	2	condition 2
267.6191406	n/a	137021	22	condition 22
277.3496094	n/a	142003	2	condition 2
277.5527344	n/a	142107	22	condition 22
286.8085938	n/a	146846	2	condition 2
287.0136719	n/a	146951	22	condition 22
297.6054688	n/a	152374	2	condition 2
297.8085938	n/a	152478	22	condition 22
309.0644531	n/a	158241	2	condition 2
309.2675781	n/a	158345	22	condition 22
321.4882812	n/a	164602	2	condition 2
321.6914062	n/a	164706	22	condition 22
342.3710938	n/a	175294	2	condition 2
342.5761719	n/a	175399	22	condition 22
343.8632812	n/a	176058	23	condition 23
353.1855469	n/a	180831	2	condition 2
353.3925781	n/a	180937	22	condition 22
363.1191406	n/a	185917	2	condition 2
363.3222656	n/a	186021	22	condition 22
364.6113281	n/a	186681	23	condition 23
372.5605469	n/a	190751	2	condition 2
372.7636719	n/a	190855	22	condition 22
384.9863281	n/a	197113	2	condition 2
385.1894531	n/a	197217	22	condition 22
394.4277344	n/a	201947	2	condition 2
394.6308594	n/a	202051	22	condition 22
404.3769531	n/a	207041	2	condition 2
404.5800781	n/a	207145	22	condition 22
405.8691406	n/a	207805	23	condition 23
415.8359375	n/a	212908	2	condition 2
416.0390625	n/a	213012	22	condition 22
426.6503906	n/a	218445	2	condition 2
426.8535156	n/a	218549	22	condition 22
436.109375	n/a	223288	2	condition 2
436.3125	n/a	223392	22	condition 22
448.5332031	n/a	229649	2	condition 2
448.7363281	n/a	229753	22	condition 22
459.3476562	n/a	235186	2	condition 2
459.5507812	n/a	235290	22	condition 22
469.28125	n/a	240272	2	condition 2
469.484375	n/a	240376	22	condition 22
