onset	duration	sample	trial_type
0.5	n/a	256	61444
8.912109375	n/a	4563	61442
9.11328125	n/a	4666	61462
16.1171875	n/a	8252	61442
16.31835938	n/a	8355	61462
17.6015625	n/a	9012	61463
27.95898438	n/a	14315	61442
28.15820312	n/a	14417	61462
35.1640625	n/a	18004	61442
35.36328125	n/a	18106	61462
44.953125	n/a	23016	61442
45.15234375	n/a	23118	61462
55.74414062	n/a	28541	61442
55.9453125	n/a	28644	61462
67.58398438	n/a	34603	61442
67.78515625	n/a	34706	61462
75.33984375	n/a	38574	61442
75.54101562	n/a	38677	61462
85.13085938	n/a	43587	61442
85.33007812	n/a	43689	61462
95.921875	n/a	49112	61442
96.12109375	n/a	49214	61462
107.7617188	n/a	55174	61442
107.9628906	n/a	55277	61462
114.9667969	n/a	58863	61442
115.1679688	n/a	58966	61462
116.4511719	n/a	59623	61463
122.7226562	n/a	62834	61442
122.921875	n/a	62936	61462
130.4765625	n/a	66804	61442
130.6777344	n/a	66907	61462
142.3183594	n/a	72867	61442
142.5195312	n/a	72970	61462
149.5234375	n/a	76556	61442
149.7226562	n/a	76658	61462
160.3144531	n/a	82081	61442
160.5136719	n/a	82183	61462
170.1035156	n/a	87093	61442
170.3027344	n/a	87195	61462
181.9453125	n/a	93156	61442
182.1464844	n/a	93259	61462
191.734375	n/a	98168	61442
191.9355469	n/a	98271	61462
202.5253906	n/a	103693	61442
202.7265625	n/a	103796	61462
210.28125	n/a	107664	61442
210.4804688	n/a	107766	61462
217.4863281	n/a	111353	61442
217.6855469	n/a	111455	61462
218.9707031	n/a	112113	61463
229.3261719	n/a	117415	61442
229.5273438	n/a	117518	61462
239.1171875	n/a	122428	61442
239.3164062	n/a	122530	61462
246.8730469	n/a	126399	61442
247.0722656	n/a	126501	61462
254.0761719	n/a	130087	61442
254.2773438	n/a	130190	61462
264.8671875	n/a	135612	61442
265.0683594	n/a	135715	61462
275.6582031	n/a	141137	61442
275.8574219	n/a	141239	61462
283.4140625	n/a	145108	61442
283.6132812	n/a	145210	61462
