onset	duration	sample	value	trial_type
0.5	n/a	256	22	condition 22
8.5703125	n/a	4388	2	condition 2
8.775390625	n/a	4493	22	condition 22
16.62109375	n/a	8510	2	condition 2
16.82421875	n/a	8614	22	condition 22
24.68945312	n/a	12641	2	condition 2
24.89257812	n/a	12745	22	condition 22
32.52148438	n/a	16651	2	condition 2
32.72460938	n/a	16755	22	condition 22
42.36914062	n/a	21693	2	condition 2
42.57226562	n/a	21797	22	condition 22
51.84375	n/a	26544	2	condition 2
52.046875	n/a	26648	22	condition 22
53.33789062	n/a	27309	23	condition 23
59.04882812	n/a	30233	2	condition 2
59.25195312	n/a	30337	22	condition 22
66.9140625	n/a	34260	2	condition 2
67.1171875	n/a	34364	22	condition 22
74.11914062	n/a	37949	2	condition 2
74.3203125	n/a	38052	22	condition 22
83.57617188	n/a	42791	2	condition 2
83.77929688	n/a	42895	22	condition 22
91.62695312	n/a	46913	2	condition 2
91.83203125	n/a	47018	22	condition 22
101.4746094	n/a	51955	2	condition 2
101.6777344	n/a	52059	22	condition 22
103.9667969	n/a	53231	13	condition 13
125.4804688	n/a	64246	2	condition 2
125.6875	n/a	64352	22	condition 22
135.3300781	n/a	69289	2	condition 2
135.5332031	n/a	69393	22	condition 22
144.8046875	n/a	74140	2	condition 2
145.0078125	n/a	74244	22	condition 22
154.28125	n/a	78992	2	condition 2
154.484375	n/a	79096	22	condition 22
161.484375	n/a	82680	2	condition 2
161.6875	n/a	82784	22	condition 22
171.3339844	n/a	87723	2	condition 2
171.5371094	n/a	87827	22	condition 22
179.1816406	n/a	91741	2	condition 2
179.3847656	n/a	91845	22	condition 22
187.2324219	n/a	95863	2	condition 2
187.4355469	n/a	95967	22	condition 22
195.0839844	n/a	99883	2	condition 2
195.2832031	n/a	99985	22	condition 22
204.5566406	n/a	104733	2	condition 2
204.7597656	n/a	104837	22	condition 22
211.7441406	n/a	108413	2	condition 2
211.9472656	n/a	108517	22	condition 22
219.7949219	n/a	112535	2	condition 2
220	n/a	112640	22	condition 22
229.6425781	n/a	117577	2	condition 2
229.8457031	n/a	117681	22	condition 22
239.4902344	n/a	122619	2	condition 2
239.6972656	n/a	122725	22	condition 22
247.3398438	n/a	126638	2	condition 2
247.5429688	n/a	126742	22	condition 22
254.5429688	n/a	130326	2	condition 2
254.7460938	n/a	130430	22	condition 22
262.578125	n/a	134440	2	condition 2
262.78125	n/a	134544	22	condition 22
272.0527344	n/a	139291	2	condition 2
272.2558594	n/a	139395	22	condition 22
279.2578125	n/a	142980	2	condition 2
279.4609375	n/a	143084	22	condition 22
289.0878906	n/a	148013	2	condition 2
289.2910156	n/a	148117	22	condition 22
297.15625	n/a	152144	2	condition 2
297.359375	n/a	152248	22	condition 22
304.9902344	n/a	156155	2	condition 2
305.1914062	n/a	156258	22	condition 22
314.4648438	n/a	161006	2	condition 2
314.6660156	n/a	161109	22	condition 22
322.515625	n/a	165128	2	condition 2
322.71875	n/a	165232	22	condition 22
329.71875	n/a	168816	2	condition 2
329.9238281	n/a	168921	22	condition 22
339.1796875	n/a	173660	2	condition 2
339.3808594	n/a	173763	22	condition 22
349.0253906	n/a	178701	2	condition 2
349.2285156	n/a	178805	22	condition 22
356.875	n/a	182720	2	condition 2
357.0761719	n/a	182823	22	condition 22
366.3496094	n/a	187571	2	condition 2
366.5527344	n/a	187675	22	condition 22
374.4003906	n/a	191693	2	condition 2
374.6054688	n/a	191798	22	condition 22
382.2480469	n/a	195711	2	condition 2
382.4511719	n/a	195815	22	condition 22
392.0996094	n/a	200755	2	condition 2
392.3007812	n/a	200858	22	condition 22
399.3007812	n/a	204442	2	condition 2
399.5039062	n/a	204546	22	condition 22
407.3359375	n/a	208556	2	condition 2
407.5390625	n/a	208660	22	condition 22
414.5390625	n/a	212244	2	condition 2
414.7421875	n/a	212348	22	condition 22
422.3867188	n/a	216262	2	condition 2
422.5898438	n/a	216366	22	condition 22
431.8632812	n/a	221114	2	condition 2
432.0664062	n/a	221218	22	condition 22
441.7109375	n/a	226156	2	condition 2
441.9160156	n/a	226261	22	condition 22
451.1894531	n/a	231009	2	condition 2
451.390625	n/a	231112	22	condition 22
459.2382812	n/a	235130	2	condition 2
459.4414062	n/a	235234	22	condition 22
466.4414062	n/a	238818	2	condition 2
466.6445312	n/a	238922	22	condition 22
476.2734375	n/a	243852	2	condition 2
476.4765625	n/a	243956	22	condition 22
484.1210938	n/a	247870	2	condition 2
484.3242188	n/a	247974	22	condition 22
491.96875	n/a	251888	2	condition 2
492.171875	n/a	251992	22	condition 22
501.8183594	n/a	256931	2	condition 2
502.0234375	n/a	257036	22	condition 22
509.8691406	n/a	261053	2	condition 2
510.0722656	n/a	261157	22	condition 22
519.34375	n/a	265904	2	condition 2
519.546875	n/a	266008	22	condition 22
526.5488281	n/a	269593	2	condition 2
526.7519531	n/a	269697	22	condition 22
536.3808594	n/a	274627	2	condition 2
