onset	duration	sample	trial_type
0	n/a	0	61440
1.32421875	n/a	678	61442
1.5234375	n/a	780	61462
8.529296875	n/a	4367	61442
8.728515625	n/a	4469	61462
20.37109375	n/a	10430	61442
20.5703125	n/a	10532	61462
31.16015625	n/a	15954	61442
31.36132812	n/a	16057	61462
41.95117188	n/a	21479	61442
42.15234375	n/a	21582	61462
53.79296875	n/a	27542	61442
53.9921875	n/a	27644	61462
63.58203125	n/a	32554	61442
63.78320312	n/a	32657	61462
71.33789062	n/a	36525	61442
71.5390625	n/a	36628	61462
78.54296875	n/a	40214	61442
78.7421875	n/a	40316	61462
88.33203125	n/a	45226	61442
88.53320312	n/a	45329	61462
100.1738281	n/a	51289	61442
100.3730469	n/a	51391	61462
107.9296875	n/a	55260	61442
108.1289062	n/a	55362	61462
115.1347656	n/a	58949	61442
115.3339844	n/a	59051	61462
125.9238281	n/a	64473	61442
126.125	n/a	64576	61462
133.6796875	n/a	68444	61442
133.8808594	n/a	68547	61462
145.5214844	n/a	74507	61442
145.7207031	n/a	74609	61462
152.7265625	n/a	78196	61442
152.9257812	n/a	78298	61462
163.5175781	n/a	83721	61442
163.7167969	n/a	83823	61462
173.3066406	n/a	88733	61442
173.5058594	n/a	88835	61462
184.0976562	n/a	94258	61442
184.296875	n/a	94360	61462
193.8867188	n/a	99270	61442
194.0878906	n/a	99373	61462
201.0917969	n/a	102959	61442
201.2910156	n/a	103061	61462
208.8476562	n/a	106930	61442
209.046875	n/a	107032	61462
220.6875	n/a	112992	61442
220.8886719	n/a	113095	61462
228.4433594	n/a	116963	61442
228.6445312	n/a	117066	61462
239.234375	n/a	122488	61442
239.4335938	n/a	122590	61462
251.0761719	n/a	128551	61442
251.2753906	n/a	128653	61462
260.8652344	n/a	133563	61442
261.0644531	n/a	133665	61462
268.0703125	n/a	137252	61442
268.2695312	n/a	137354	61462
277.859375	n/a	142264	61442
278.0605469	n/a	142367	61462
285.0644531	n/a	145953	61442
285.265625	n/a	146056	61462
292.8203125	n/a	149924	61442
293.0214844	n/a	150027	61462
304.6621094	n/a	155987	61442
304.8613281	n/a	156089	61462
315.453125	n/a	161512	61442
315.6523438	n/a	161614	61462
326.2421875	n/a	167036	61442
326.4433594	n/a	167139	61462
333.9980469	n/a	171007	61442
334.1992188	n/a	171110	61462
335.4824219	n/a	171767	61463
345.8398438	n/a	177070	61442
346.0390625	n/a	177172	61462
355.6289062	n/a	182082	61442
355.8300781	n/a	182185	61462
357.1132812	n/a	182842	61463
362.8339844	n/a	185771	61442
363.0332031	n/a	185873	61462
374.6757812	n/a	191834	61442
374.875	n/a	191936	61462
376.1601562	n/a	192594	61463
385.4667969	n/a	197359	61442
385.6660156	n/a	197461	61462
395.2558594	n/a	202371	61442
395.4550781	n/a	202473	61462
402.4609375	n/a	206060	61442
402.6601562	n/a	206162	61462
410.2167969	n/a	210031	61442
410.4160156	n/a	210133	61462
422.0566406	n/a	216093	61442
422.2578125	n/a	216196	61462
429.8125	n/a	220064	61442
430.0136719	n/a	220167	61462
440.6035156	n/a	225589	61442
440.8027344	n/a	225691	61462
447.8066406	n/a	229277	61442
448.0078125	n/a	229380	61462
457.5976562	n/a	234290	61442
457.7988281	n/a	234393	61462
464.8027344	n/a	237979	61442
465.0019531	n/a	238081	61462
472.5585938	n/a	241950	61442
472.7578125	n/a	242052	61462
483.3496094	n/a	247475	61442
483.5488281	n/a	247577	61462
493.1386719	n/a	252487	61442
493.3398438	n/a	252590	61462
