onset	duration	sample	value	trial_type
4.587890625	n/a	2349	2	condition 2
4.791015625	n/a	2453	22	condition 22
12.4375	n/a	6368	2	condition 2
12.63867188	n/a	6471	22	condition 22
22.28515625	n/a	11410	2	condition 2
22.48828125	n/a	11514	22	condition 22
31.75976562	n/a	16261	2	condition 2
31.96484375	n/a	16366	22	condition 22
38.96484375	n/a	19950	2	condition 2
39.16796875	n/a	20054	22	condition 22
47	n/a	24064	2	condition 2
47.203125	n/a	24168	22	condition 22
56.84960938	n/a	29107	2	condition 2
57.05078125	n/a	29210	22	condition 22
64.8984375	n/a	33228	2	condition 2
65.10546875	n/a	33334	22	condition 22
72.74804688	n/a	37247	2	condition 2
72.95117188	n/a	37351	22	condition 22
82.22265625	n/a	42098	2	condition 2
82.42578125	n/a	42202	22	condition 22
89.42773438	n/a	45787	2	condition 2
89.63085938	n/a	45891	22	condition 22
97.4609375	n/a	49900	2	condition 2
97.66601562	n/a	50005	22	condition 22
104.6484375	n/a	53580	2	condition 2
104.8515625	n/a	53684	22	condition 22
114.125	n/a	58432	2	condition 2
114.328125	n/a	58536	22	condition 22
123.9726562	n/a	63474	2	condition 2
124.1777344	n/a	63579	22	condition 22
131.8203125	n/a	67492	2	condition 2
132.0253906	n/a	67597	22	condition 22
139.671875	n/a	71512	2	condition 2
139.8730469	n/a	71615	22	condition 22
141.1601562	n/a	72274	23	condition 23
149.1464844	n/a	76363	2	condition 2
149.3476562	n/a	76466	22	condition 22
157.1972656	n/a	80485	2	condition 2
157.4023438	n/a	80590	22	condition 22
167.0449219	n/a	85527	2	condition 2
167.2480469	n/a	85631	22	condition 22
174.25	n/a	89216	2	condition 2
174.453125	n/a	89320	22	condition 22
182.0800781	n/a	93225	2	condition 2
182.2851562	n/a	93330	22	condition 22
189.2851562	n/a	96914	2	condition 2
189.4902344	n/a	97019	22	condition 22
199.1152344	n/a	101947	2	condition 2
199.3203125	n/a	102052	22	condition 22
207.1679688	n/a	106070	2	condition 2
207.3710938	n/a	106174	22	condition 22
216.6445312	n/a	110922	2	condition 2
216.8476562	n/a	111026	22	condition 22
223.8476562	n/a	114610	2	condition 2
224.0507812	n/a	114714	22	condition 22
233.3066406	n/a	119453	2	condition 2
233.5097656	n/a	119557	22	condition 22
241.15625	n/a	123472	2	condition 2
241.3574219	n/a	123575	22	condition 22
249.2070312	n/a	127594	2	condition 2
249.4121094	n/a	127699	22	condition 22
259.0546875	n/a	132636	2	condition 2
259.2578125	n/a	132740	22	condition 22
261.546875	n/a	133912	13	condition 13
288.6054688	n/a	147766	2	condition 2
288.8085938	n/a	147870	22	condition 22
298.0625	n/a	152608	2	condition 2
298.2675781	n/a	152713	22	condition 22
305.9160156	n/a	156629	2	condition 2
306.1152344	n/a	156731	22	condition 22
315.7617188	n/a	161670	2	condition 2
315.9628906	n/a	161773	22	condition 22
325.6269531	n/a	166721	2	condition 2
325.828125	n/a	166824	22	condition 22
