onset	duration	sample	trial_type
0.296875	n/a	152	61451
3.142578125	n/a	1609	61462
12.73828125	n/a	6522	61442
12.94140625	n/a	6626	61462
14.22851562	n/a	7285	61463
24.5859375	n/a	12588	61442
24.7890625	n/a	12692	61462
32.34960938	n/a	16563	61442
32.55273438	n/a	16667	61462
43.13085938	n/a	22083	61442
43.33398438	n/a	22187	61462
54.99609375	n/a	28158	61442
55.20117188	n/a	28263	61462
62.18359375	n/a	31838	61442
62.38671875	n/a	31942	61462
69.94726562	n/a	35813	61442
70.15039062	n/a	35917	61462
80.7265625	n/a	41332	61442
80.9296875	n/a	41436	61462
90.52539062	n/a	46349	61442
90.72851562	n/a	46453	61462
97.73046875	n/a	50038	61442
97.93164062	n/a	50141	61462
105.4921875	n/a	54012	61442
105.6953125	n/a	54116	61462
115.2753906	n/a	59021	61442
115.4765625	n/a	59124	61462
126.0703125	n/a	64548	61442
126.2734375	n/a	64652	61462
137.9199219	n/a	70615	61442
138.125	n/a	70720	61462
149.7851562	n/a	76690	61442
149.9882812	n/a	76794	61462
160.5664062	n/a	82210	61442
160.7714844	n/a	82315	61462
168.3300781	n/a	86185	61442
168.5332031	n/a	86289	61462
175.5175781	n/a	89865	61442
175.7207031	n/a	89969	61462
185.3144531	n/a	94881	61442
185.5175781	n/a	94985	61462
186.8066406	n/a	95645	61463
196.1132812	n/a	100410	61442
196.3164062	n/a	100514	61462
205.9101562	n/a	105426	61442
206.1132812	n/a	105530	61462
213.6757812	n/a	109402	61442
213.8769531	n/a	109505	61462
220.8789062	n/a	113090	61442
221.0800781	n/a	113193	61462
232.7441406	n/a	119165	61442
232.9472656	n/a	119269	61462
244.5917969	n/a	125231	61442
244.796875	n/a	125336	61462
251.7792969	n/a	128911	61442
251.984375	n/a	129016	61462
261.5761719	n/a	133927	61442
261.7792969	n/a	134031	61462
272.375	n/a	139456	61442
272.578125	n/a	139560	61462
280.1386719	n/a	143431	61442
280.3417969	n/a	143535	61462
291.96875	n/a	149488	61442
292.1738281	n/a	149593	61462
302.7695312	n/a	155018	61442
302.9707031	n/a	155121	61462
309.9726562	n/a	158706	61442
310.1757812	n/a	158810	61462
311.4628906	n/a	159469	61463
317.734375	n/a	162680	61442
317.9375	n/a	162784	61462
327.5175781	n/a	167689	61442
327.71875	n/a	167792	61462
329.0078125	n/a	168452	61463
335.2792969	n/a	171663	61442
335.4824219	n/a	171767	61462
345.0625	n/a	176672	61442
345.2636719	n/a	176775	61462
356.9257812	n/a	182746	61442
357.1289062	n/a	182850	61462
367.7070312	n/a	188266	61442
367.9121094	n/a	188371	61462
374.8945312	n/a	191946	61442
375.0996094	n/a	192051	61462
385.6914062	n/a	197474	61442
385.8945312	n/a	197578	61462
395.4882812	n/a	202490	61442
395.6933594	n/a	202595	61462
403.2519531	n/a	206465	61442
403.4550781	n/a	206569	61462
415.1191406	n/a	212541	61442
415.3222656	n/a	212645	61462
422.3046875	n/a	216220	61442
422.5097656	n/a	216325	61462
429.5097656	n/a	219909	61442
429.7128906	n/a	220013	61462
439.3085938	n/a	224926	61442
439.5097656	n/a	225029	61462
447.0703125	n/a	228900	61442
447.2734375	n/a	229004	61462
457.8515625	n/a	234420	61442
458.0566406	n/a	234525	61462
469.7011719	n/a	240487	61442
469.9042969	n/a	240591	61462
480.4804688	n/a	246006	61442
480.6875	n/a	246112	61462
488.2441406	n/a	249981	61442
488.4472656	n/a	250085	61462
498.0253906	n/a	254989	61442
498.2285156	n/a	255093	61462
499.5175781	n/a	255753	61463
505.2285156	n/a	258677	61442
505.4335938	n/a	258782	61462
517.0800781	n/a	264745	61442
517.28125	n/a	264848	61462
524.2832031	n/a	268433	61442
524.4863281	n/a	268537	61462
532.0449219	n/a	272407	61442
532.25	n/a	272512	61462
543.8964844	n/a	278475	61442
544.0976562	n/a	278578	61462
554.6757812	n/a	283994	61442
554.8789062	n/a	284098	61462
564.4726562	n/a	289010	61442
564.6777344	n/a	289115	61462
576.3378906	n/a	295085	61442
576.5410156	n/a	295189	61462
577.8125	n/a	295840	61463
583.5253906	n/a	298765	61442
583.7285156	n/a	298869	61462
585.0175781	n/a	299529	61463
591.2890625	n/a	302740	61442
591.4941406	n/a	302845	61462
592.7636719	n/a	303495	61463
601.0703125	n/a	307748	61442
601.2734375	n/a	307852	61462
611.8671875	n/a	313276	61442
612.0703125	n/a	313380	61462
622.6660156	n/a	318805	61442
622.8691406	n/a	318909	61462
630.4296875	n/a	322780	61442
630.6328125	n/a	322884	61462
642.2792969	n/a	328847	61442
642.4804688	n/a	328950	61462
652.0585938	n/a	333854	61442
652.2617188	n/a	333958	61462
659.2617188	n/a	337542	61442
659.4648438	n/a	337646	61462
671.1289062	n/a	343618	61442
671.3339844	n/a	343723	61462
678.3144531	n/a	347297	61442
678.5214844	n/a	347403	61462
686.078125	n/a	351272	61442
686.28125	n/a	351376	61462
696.859375	n/a	356792	61442
697.0625	n/a	356896	61462
706.65625	n/a	361808	61442
706.8613281	n/a	361913	61462
708.1484375	n/a	362572	61463
716.4550781	n/a	366825	61442
716.6582031	n/a	366929	61462
723.6582031	n/a	370513	61442
723.8613281	n/a	370617	61462
735.5097656	n/a	376581	61442
735.7109375	n/a	376684	61462
746.3046875	n/a	382108	61442
746.5078125	n/a	382212	61462
754.0703125	n/a	386084	61442
754.2714844	n/a	386187	61462
761.8144531	n/a	390049	61442
762.0195312	n/a	390154	61462
771.5957031	n/a	395057	61442
771.8007812	n/a	395162	61462
783.4609375	n/a	401132	61442
783.6660156	n/a	401237	61462
790.6484375	n/a	404812	61442
790.8515625	n/a	404916	61462
792.140625	n/a	405576	61463
801.4472656	n/a	410341	61442
801.6503906	n/a	410445	61462
809.2109375	n/a	414316	61442
809.4140625	n/a	414420	61462
818.9902344	n/a	419323	61442
819.1933594	n/a	419427	61462
820.4824219	n/a	420087	61463
830.8398438	n/a	425390	61442
831.0429688	n/a	425494	61462
838.0449219	n/a	429079	61442
838.2460938	n/a	429182	61462
839.5351562	n/a	429842	61463
848.8417969	n/a	434607	61442
