onset	duration	sample	value	trial_type
0.75	n/a	384	22	condition 22
7.708984375	n/a	3947	2	condition 2
7.9140625	n/a	4052	22	condition 22
15.55664062	n/a	7965	2	condition 2
15.75976562	n/a	8069	22	condition 22
22.76171875	n/a	11654	2	condition 2
22.96484375	n/a	11758	22	condition 22
30.796875	n/a	15768	2	condition 2
30.99804688	n/a	15871	22	condition 22
40.64453125	n/a	20810	2	condition 2
40.84765625	n/a	20914	22	condition 22
50.11914062	n/a	25661	2	condition 2
50.32226562	n/a	25765	22	condition 22
57.96679688	n/a	29679	2	condition 2
58.16992188	n/a	29783	22	condition 22
65.171875	n/a	33368	2	condition 2
65.375	n/a	33472	22	condition 22
74.62890625	n/a	38210	2	condition 2
74.83398438	n/a	38315	22	condition 22
82.68164062	n/a	42333	2	condition 2
82.88476562	n/a	42437	22	condition 22
92.52929688	n/a	47375	2	condition 2
92.73242188	n/a	47479	22	condition 22
102.0039062	n/a	52226	2	condition 2
102.2109375	n/a	52332	22	condition 22
109.8535156	n/a	56245	2	condition 2
110.0566406	n/a	56349	22	condition 22
117.0566406	n/a	59933	2	condition 2
117.2597656	n/a	60037	22	condition 22
126.8886719	n/a	64967	2	condition 2
127.09375	n/a	65072	22	condition 22
134.9394531	n/a	69089	2	condition 2
135.1425781	n/a	69193	22	condition 22
142.1445312	n/a	72778	2	condition 2
142.3476562	n/a	72882	22	condition 22
151.6191406	n/a	77629	2	condition 2
151.8222656	n/a	77733	22	condition 22
159.6875	n/a	81760	2	condition 2
159.890625	n/a	81864	22	condition 22
169.5195312	n/a	86794	2	condition 2
169.7246094	n/a	86899	22	condition 22
177.3671875	n/a	90812	2	condition 2
177.5703125	n/a	90916	22	condition 22
187.2148438	n/a	95854	2	condition 2
187.4199219	n/a	95959	22	condition 22
194.4199219	n/a	99543	2	condition 2
194.625	n/a	99648	22	condition 22
202.25	n/a	103552	2	condition 2
202.453125	n/a	103656	22	condition 22
210.3007812	n/a	107674	2	condition 2
210.5058594	n/a	107779	22	condition 22
219.7773438	n/a	112526	2	condition 2
219.9804688	n/a	112630	22	condition 22
226.9804688	n/a	116214	2	condition 2
227.1835938	n/a	116318	22	condition 22
235.0175781	n/a	120329	2	condition 2
235.21875	n/a	120432	22	condition 22
242.8632812	n/a	124346	2	condition 2
243.0664062	n/a	124450	22	condition 22
252.3398438	n/a	129198	2	condition 2
252.5429688	n/a	129302	22	condition 22
262.1875	n/a	134240	2	condition 2
262.390625	n/a	134344	22	condition 22
270.2402344	n/a	138363	2	condition 2
270.4433594	n/a	138467	22	condition 22
278.0878906	n/a	142381	2	condition 2
278.2910156	n/a	142485	22	condition 22
285.2910156	n/a	146069	2	condition 2
285.4941406	n/a	146173	22	condition 22
295.140625	n/a	151112	2	condition 2
295.3417969	n/a	151215	22	condition 22
304.6152344	n/a	155963	2	condition 2
304.8183594	n/a	156067	22	condition 22
312.6660156	n/a	160085	2	condition 2
312.8710938	n/a	160190	22	condition 22
320.5136719	n/a	164103	2	condition 2
320.7167969	n/a	164207	22	condition 22
330.3652344	n/a	169147	2	condition 2
330.5664062	n/a	169250	22	condition 22
337.5664062	n/a	172834	2	condition 2
337.7695312	n/a	172938	22	condition 22
347.0273438	n/a	177678	2	condition 2
347.2285156	n/a	177781	22	condition 22
356.8730469	n/a	182719	2	condition 2
357.0761719	n/a	182823	22	condition 22
364.9414062	n/a	186850	2	condition 2
365.1445312	n/a	186954	22	condition 22
374.4003906	n/a	191693	2	condition 2
374.6035156	n/a	191797	22	condition 22
381.6035156	n/a	195381	2	condition 2
381.8066406	n/a	195485	22	condition 22
389.4375	n/a	199392	2	condition 2
389.6386719	n/a	199495	22	condition 22
390.9257812	n/a	200154	23	condition 23
397.4863281	n/a	203513	2	condition 2
397.6894531	n/a	203617	22	condition 22
404.6914062	n/a	207202	2	condition 2
404.8945312	n/a	207306	22	condition 22
412.5214844	n/a	211211	2	condition 2
412.7246094	n/a	211315	22	condition 22
421.9980469	n/a	216063	2	condition 2
422.2011719	n/a	216167	22	condition 22
431.8457031	n/a	221105	2	condition 2
432.0507812	n/a	221210	22	condition 22
441.6933594	n/a	226147	2	condition 2
441.8964844	n/a	226251	22	condition 22
449.7460938	n/a	230270	2	condition 2
449.9492188	n/a	230374	22	condition 22
456.9335938	n/a	233950	2	condition 2
457.1347656	n/a	234053	22	condition 22
464.78125	n/a	237968	2	condition 2
464.984375	n/a	238072	22	condition 22
474.2558594	n/a	242819	2	condition 2
474.4609375	n/a	242924	22	condition 22
484.1035156	n/a	247861	2	condition 2
484.3066406	n/a	247965	22	condition 22
491.9511719	n/a	251879	2	condition 2
492.1582031	n/a	251985	22	condition 22
501.4296875	n/a	256732	2	condition 2
501.6308594	n/a	256835	22	condition 22
509.4785156	n/a	260853	2	condition 2
509.6816406	n/a	260957	22	condition 22
516.6835938	n/a	264542	2	condition 2
516.8867188	n/a	264646	22	condition 22
526.5136719	n/a	269575	2	condition 2
526.7167969	n/a	269679	22	condition 22
534.5664062	n/a	273698	2	condition 2
534.7695312	n/a	273802	22	condition 22
542.4140625	n/a	277716	2	condition 2
542.6171875	n/a	277820	22	condition 22
551.8886719	n/a	282567	2	condition 2
552.0917969	n/a	282671	22	condition 22
559.09375	n/a	286256	2	condition 2
559.296875	n/a	286360	22	condition 22
568.9433594	n/a	291299	2	condition 2
569.1445312	n/a	291402	22	condition 22
576.9941406	n/a	295421	2	condition 2
577.1992188	n/a	295526	22	condition 22
584.8417969	n/a	299439	2	condition 2
585.0449219	n/a	299543	22	condition 22
592.0449219	n/a	303127	2	condition 2
592.2480469	n/a	303231	22	condition 22
601.5039062	n/a	307970	2	condition 2
601.7070312	n/a	308074	22	condition 22
611.3535156	n/a	313013	2	condition 2
611.5546875	n/a	313116	22	condition 22
620.828125	n/a	317864	2	condition 2
621.03125	n/a	317968	22	condition 22
628.015625	n/a	321544	2	condition 2
628.2167969	n/a	321647	22	condition 22
636.0664062	n/a	325666	2	condition 2
636.2714844	n/a	325771	22	condition 22
643.9140625	n/a	329684	2	condition 2
644.1171875	n/a	329788	22	condition 22
646.4042969	n/a	330959	13	condition 13
685.0625	n/a	350752	2	condition 2
685.140625	n/a	350792	22	condition 22
692.7675781	n/a	354697	2	condition 2
692.9707031	n/a	354801	22	condition 22
702.2441406	n/a	359549	2	condition 2
702.4472656	n/a	359653	22	condition 22
710.3125	n/a	363680	2	condition 2
710.515625	n/a	363784	22	condition 22
718.3476562	n/a	367794	2	condition 2
718.5507812	n/a	367898	22	condition 22
727.8222656	n/a	372645	2	condition 2
728.0253906	n/a	372749	22	condition 22
735.0253906	n/a	376333	2	condition 2
735.2285156	n/a	376437	22	condition 22
744.8574219	n/a	381367	2	condition 2
745.0605469	n/a	381471	22	condition 22
752.7050781	n/a	385385	2	condition 2
752.9082031	n/a	385489	22	condition 22
760.7597656	n/a	389509	2	condition 2
760.9609375	n/a	389612	22	condition 22
770.6054688	n/a	394550	2	condition 2
770.8085938	n/a	394654	22	condition 22
780.0976562	n/a	399410	2	condition 2
780.3007812	n/a	399514	22	condition 22
787.3007812	n/a	403098	2	condition 2
787.5039062	n/a	403202	22	condition 22
795.1328125	n/a	407108	2	condition 2
795.3359375	n/a	407212	22	condition 22
802.9804688	n/a	411126	2	condition 2
803.1855469	n/a	411231	22	condition 22
811.03125	n/a	415248	2	condition 2
811.234375	n/a	415352	22	condition 22
820.8984375	n/a	420300	2	condition 2
821.0996094	n/a	420403	22	condition 22
828.0878906	n/a	423981	2	condition 2
828.2871094	n/a	424083	22	condition 22
837.5605469	n/a	428831	2	condition 2
837.7636719	n/a	428935	22	condition 22
847.4082031	n/a	433873	2	condition 2
847.6113281	n/a	433977	22	condition 22
856.8828125	n/a	438724	2	condition 2
857.0859375	n/a	438828	22	condition 22
864.7304688	n/a	442742	2	condition 2
864.9355469	n/a	442847	22	condition 22
872.7832031	n/a	446865	2	condition 2
872.9863281	n/a	446969	22	condition 22
879.9726562	n/a	450546	2	condition 2
880.1738281	n/a	450649	22	condition 22
889.8183594	n/a	455587	2	condition 2
890.0214844	n/a	455691	22	condition 22
897.6679688	n/a	459606	2	condition 2
897.8691406	n/a	459709	22	condition 22
904.8554688	n/a	463286	2	condition 2
905.0566406	n/a	463389	22	condition 22
914.328125	n/a	468136	2	condition 2
914.53125	n/a	468240	22	condition 22
922.3789062	n/a	472258	2	condition 2
922.5839844	n/a	472363	22	condition 22
931.8574219	n/a	477111	2	condition 2
932.0585938	n/a	477214	22	condition 22
939.703125	n/a	481128	2	condition 2
939.90625	n/a	481232	22	condition 22
946.9082031	n/a	484817	2	condition 2
947.1113281	n/a	484921	22	condition 22
954.9589844	n/a	488939	2	condition 2
955.1621094	n/a	489043	22	condition 22
964.8066406	n/a	493981	2	condition 2
965.0117188	n/a	494086	22	condition 22
972.859375	n/a	498104	2	condition 2
973.0625	n/a	498208	22	condition 22
982.7089844	n/a	503147	2	condition 2
982.9101562	n/a	503250	22	condition 22
989.8964844	n/a	506827	2	condition 2
990.0976562	n/a	506930	22	condition 22
999.3691406	n/a	511677	2	condition 2
999.5722656	n/a	511781	22	condition 22
1007.216797	n/a	515695	2	condition 2
1007.419922	n/a	515799	22	condition 22
1014.421875	n/a	519384	2	condition 2
1014.625	n/a	519488	22	condition 22
1023.878906	n/a	524226	2	condition 2
1024.085938	n/a	524332	22	condition 22
1031.931641	n/a	528349	2	condition 2
1032.134766	n/a	528453	22	condition 22
1039.779297	n/a	532367	2	condition 2
1039.982422	n/a	532471	22	condition 22
1049.626953	n/a	537409	2	condition 2
1049.830078	n/a	537513	22	condition 22
1057.476562	n/a	541428	2	condition 2
1057.679688	n/a	541532	22	condition 22
1067.324219	n/a	546470	2	condition 2
1067.527344	n/a	546574	22	condition 22
1075.375	n/a	550592	2	condition 2
1075.578125	n/a	550696	22	condition 22
1084.851562	n/a	555444	2	condition 2
1085.054688	n/a	555548	22	condition 22
1092.054688	n/a	559132	2	condition 2
1092.257812	n/a	559236	22	condition 22
1099.919922	n/a	563159	2	condition 2
1100.123047	n/a	563263	22	condition 22
1107.109375	n/a	566840	2	condition 2
1107.310547	n/a	566943	22	condition 22
1116.955078	n/a	571881	2	condition 2
1117.158203	n/a	571985	22	condition 22
1125.023438	n/a	576012	2	condition 2
1125.226562	n/a	576116	22	condition 22
1134.482422	n/a	580855	2	condition 2
1134.685547	n/a	580959	22	condition 22
1141.685547	n/a	584543	2	condition 2
1141.888672	n/a	584647	22	condition 22
1151.517578	n/a	589577	2	condition 2
1151.722656	n/a	589682	22	condition 22
1159.568359	n/a	593699	2	condition 2
1159.771484	n/a	593803	22	condition 22
1169.044922	n/a	598551	2	condition 2
1169.25	n/a	598656	22	condition 22
1176.892578	n/a	602569	2	condition 2
1177.095703	n/a	602673	22	condition 22
1186.740234	n/a	607611	2	condition 2
1186.945312	n/a	607716	22	condition 22
1196.21875	n/a	612464	2	condition 2
1196.419922	n/a	612567	22	condition 22
1203.421875	n/a	616152	2	condition 2
1203.623047	n/a	616255	22	condition 22
1211.455078	n/a	620265	2	condition 2
1211.658203	n/a	620369	22	condition 22
1219.302734	n/a	624283	2	condition 2
1219.505859	n/a	624387	22	condition 22
1226.505859	n/a	627971	2	condition 2
1226.710938	n/a	628076	22	condition 22
1236.337891	n/a	633005	2	condition 2
1236.541016	n/a	633109	22	condition 22
1244.185547	n/a	637023	2	condition 2
1244.388672	n/a	637127	22	condition 22
1253.660156	n/a	641874	2	condition 2
1253.865234	n/a	641979	22	condition 22
1255.152344	n/a	642638	23	condition 23
1261.712891	n/a	645997	2	condition 2
1261.916016	n/a	646101	22	condition 22
1271.1875	n/a	650848	2	condition 2
1271.390625	n/a	650952	22	condition 22
1279.037109	n/a	654867	2	condition 2
1279.242188	n/a	654972	22	condition 22
1288.884766	n/a	659909	2	condition 2
1289.087891	n/a	660013	22	condition 22
1296.9375	n/a	664032	2	condition 2
1297.138672	n/a	664135	22	condition 22
1304.125	n/a	667712	2	condition 2
1304.326172	n/a	667815	22	condition 22
1311.3125	n/a	671392	2	condition 2
1311.513672	n/a	671495	22	condition 22
1321.158203	n/a	676433	2	condition 2
1321.361328	n/a	676537	22	condition 22
1329.208984	n/a	680555	2	condition 2
1329.414062	n/a	680660	22	condition 22
1338.685547	n/a	685407	2	condition 2
1338.888672	n/a	685511	22	condition 22
1346.535156	n/a	689426	2	condition 2
1346.736328	n/a	689529	22	condition 22
