onset	duration	sample	value	trial_type
3.279296875	n/a	1679	2	condition 2
3.484375	n/a	1784	22	condition 22
12.74023438	n/a	6523	2	condition 2
12.94140625	n/a	6626	22	condition 22
20.7890625	n/a	10644	2	condition 2
20.9921875	n/a	10748	22	condition 22
30.63671875	n/a	15686	2	condition 2
30.83984375	n/a	15790	22	condition 22
40.11132812	n/a	20537	2	condition 2
40.31640625	n/a	20642	22	condition 22
48.1640625	n/a	24660	2	condition 2
48.3671875	n/a	24764	22	condition 22
56.01171875	n/a	28678	2	condition 2
56.21484375	n/a	28782	22	condition 22
63.21484375	n/a	32366	2	condition 2
63.41992188	n/a	32471	22	condition 22
71.25	n/a	36480	2	condition 2
71.453125	n/a	36584	22	condition 22
80.7265625	n/a	41332	2	condition 2
80.9296875	n/a	41436	22	condition 22
88.59179688	n/a	45359	2	condition 2
88.79492188	n/a	45463	22	condition 22
98.43945312	n/a	50401	2	condition 2
98.64257812	n/a	50505	22	condition 22
105.6425781	n/a	54089	2	condition 2
105.8457031	n/a	54193	22	condition 22
113.4921875	n/a	58108	2	condition 2
113.6953125	n/a	58212	22	condition 22
122.9667969	n/a	62959	2	condition 2
123.1699219	n/a	63063	22	condition 22
130.1699219	n/a	66647	2	condition 2
130.3730469	n/a	66751	22	condition 22
138.2070312	n/a	70762	2	condition 2
138.4082031	n/a	70865	22	condition 22
148.0527344	n/a	75803	2	condition 2
148.2558594	n/a	75907	22	condition 22
155.9042969	n/a	79823	2	condition 2
156.1035156	n/a	79925	22	condition 22
165.75	n/a	84864	2	condition 2
165.953125	n/a	84968	22	condition 22
175.2421875	n/a	89724	2	condition 2
175.4453125	n/a	89828	22	condition 22
182.4453125	n/a	93412	2	condition 2
182.6484375	n/a	93516	22	condition 22
190.4804688	n/a	97526	2	condition 2
190.6835938	n/a	97630	22	condition 22
197.6835938	n/a	101214	2	condition 2
197.8886719	n/a	101319	22	condition 22
205.7207031	n/a	105329	2	condition 2
205.921875	n/a	105432	22	condition 22
213.5664062	n/a	109346	2	condition 2
213.7714844	n/a	109451	22	condition 22
223.4160156	n/a	114389	2	condition 2
223.6191406	n/a	114493	22	condition 22
232.890625	n/a	119240	2	condition 2
233.09375	n/a	119344	22	condition 22
242.3652344	n/a	124091	2	condition 2
242.5703125	n/a	124196	22	condition 22
250.2167969	n/a	128111	2	condition 2
250.4179688	n/a	128214	22	condition 22
258.265625	n/a	132232	2	condition 2
258.4707031	n/a	132337	22	condition 22
265.46875	n/a	135920	2	condition 2
265.6738281	n/a	136025	22	condition 22
275.3007812	n/a	140954	2	condition 2
275.5039062	n/a	141058	22	condition 22
282.4882812	n/a	144634	2	condition 2
282.6914062	n/a	144738	22	condition 22
291.9628906	n/a	149485	2	condition 2
292.1660156	n/a	149589	22	condition 22
301.8125	n/a	154528	2	condition 2
302.0175781	n/a	154633	22	condition 22
309.6601562	n/a	158546	2	condition 2
309.8632812	n/a	158650	22	condition 22
317.7128906	n/a	162669	2	condition 2
317.9140625	n/a	162772	22	condition 22
325.7636719	n/a	166791	2	condition 2
325.96875	n/a	166896	22	condition 22
333.6113281	n/a	170809	2	condition 2
333.8144531	n/a	170913	22	condition 22
340.8144531	n/a	174497	2	condition 2
341.0175781	n/a	174601	22	condition 22
350.2734375	n/a	179340	2	condition 2
350.4765625	n/a	179444	22	condition 22
360.1230469	n/a	184383	2	condition 2
360.3242188	n/a	184486	22	condition 22
367.96875	n/a	188400	2	condition 2
368.1738281	n/a	188505	22	condition 22
377.4453125	n/a	193252	2	condition 2
377.6484375	n/a	193356	22	condition 22
385.4960938	n/a	197374	2	condition 2
385.6992188	n/a	197478	22	condition 22
392.7011719	n/a	201063	2	condition 2
392.9042969	n/a	201167	22	condition 22
402.53125	n/a	206096	2	condition 2
402.7363281	n/a	206201	22	condition 22
410.3808594	n/a	210115	2	condition 2
410.5839844	n/a	210219	22	condition 22
417.5839844	n/a	213803	2	condition 2
417.7871094	n/a	213907	22	condition 22
427.4160156	n/a	218837	2	condition 2
427.6191406	n/a	218941	22	condition 22
436.8925781	n/a	223689	2	condition 2
437.09375	n/a	223792	22	condition 22
444.9414062	n/a	227810	2	condition 2
445.1484375	n/a	227916	22	condition 22
452.7890625	n/a	231828	2	condition 2
452.9941406	n/a	231933	22	condition 22
462.265625	n/a	236680	2	condition 2
462.46875	n/a	236784	22	condition 22
469.46875	n/a	240368	2	condition 2
469.671875	n/a	240472	22	condition 22
479.3007812	n/a	245402	2	condition 2
479.5039062	n/a	245506	22	condition 22
487.3515625	n/a	249524	2	condition 2
487.5546875	n/a	249628	22	condition 22
495.2011719	n/a	253543	2	condition 2
495.4042969	n/a	253647	22	condition 22
504.6757812	n/a	258394	2	condition 2
504.8789062	n/a	258498	22	condition 22
511.8789062	n/a	262082	2	condition 2
512.0820312	n/a	262186	22	condition 22
519.9160156	n/a	266197	2	condition 2
520.1171875	n/a	266300	22	condition 22
529.7617188	n/a	271238	2	condition 2
529.9667969	n/a	271343	22	condition 22
539.6113281	n/a	276281	2	condition 2
539.8144531	n/a	276385	22	condition 22
546.8164062	n/a	279970	2	condition 2
547.0175781	n/a	280073	22	condition 22
554.6464844	n/a	283979	2	condition 2
554.8496094	n/a	284083	22	condition 22
564.1210938	n/a	288830	2	condition 2
564.3242188	n/a	288934	22	condition 22
572.171875	n/a	292952	2	condition 2
572.3769531	n/a	293057	22	condition 22
582.0234375	n/a	297996	2	condition 2
582.2246094	n/a	298099	22	condition 22
589.2265625	n/a	301684	2	condition 2
589.4296875	n/a	301788	22	condition 22
598.6855469	n/a	306527	2	condition 2
598.8867188	n/a	306630	22	condition 22
606.53125	n/a	310544	2	condition 2
606.734375	n/a	310648	22	condition 22
614.5820312	n/a	314666	2	condition 2
614.7871094	n/a	314771	22	condition 22
621.7871094	n/a	318355	2	condition 2
621.9902344	n/a	318459	22	condition 22
631.2460938	n/a	323198	2	condition 2
631.4492188	n/a	323302	22	condition 22
639.296875	n/a	327320	2	condition 2
639.5	n/a	327424	22	condition 22
647.1445312	n/a	331338	2	condition 2
647.3515625	n/a	331444	22	condition 22
656.9941406	n/a	336381	2	condition 2
657.1972656	n/a	336485	22	condition 22
659.4863281	n/a	337657	9	condition 9
734.2734375	n/a	375948	2	condition 2
734.4785156	n/a	376053	22	condition 22
